Ind	Gene	N	Df	Dist	LogP	Pval	BF	FDR	Y
Samp724	ENSG00000149016.15	762	14	7.92243043940057	-0.112801556211676	0.893327917903825	1	NA	control
Samp725	ENSG00000149016.15	762	15	22.2932413393229	-2.29916822048181	0.100342271667547	1	NA	control
Samp726	ENSG00000149016.15	762	13	17.7239755428407	-1.78210264465197	0.168283933693265	1	NA	control
Samp728	ENSG00000149016.15	762	16	15.6958143123198	-0.745736363682698	0.474384851518859	1	NA	control
Samp729	ENSG00000149016.15	762	16	32.382087851459	-4.72010208359521	0.00891426850141257	1	NA	control
Samp732	ENSG00000149016.15	762	14	32.5491251969654	-5.70039545957223	0.00334464252500318	1	NA	control
Samp734	ENSG00000149016.15	762	15	28.4997091393353	-3.98232064045779	0.0186423269627686	1	NA	control
Samp736	ENSG00000149016.15	762	17	13.6819840328945	-0.371830297663947	0.689471237476425	1	NA	control
Samp738	ENSG00000149016.15	762	19	25.9929368229302	-2.03725641635522	0.130385945350187	1	NA	control
Samp739	ENSG00000149016.15	762	17	37.2665694547512	-5.77760355787955	0.00309612621217386	1	NA	control
Samp740	ENSG00000149016.15	762	16	32.2948743515224	-4.69380305267473	0.00915181505523223	1	NA	control
Samp741	ENSG00000149016.15	762	13	18.5496484696461	-1.9823700909831	0.137742388140637	1	NA	control
Samp742	ENSG00000149016.15	762	14	16.9681110279697	-1.35525619484604	0.257881218149002	1	NA	control
Samp744	ENSG00000149016.15	762	16	35.7394495788444	-5.76215933940531	0.003144314620132	1	NA	control
Samp745	ENSG00000149016.15	762	16	15.8834837542919	-0.774092557385681	0.461122032983558	1	NA	control
Samp747	ENSG00000149016.15	762	14	17.8462327802507	-1.54236737489235	0.213874181261853	1	NA	control
Samp748	ENSG00000149016.15	762	16	16.4837653516715	-0.868126441839355	0.419737215107166	1	NA	control
Samp749	ENSG00000149016.15	762	18	34.3373244257456	-4.47064034482831	0.0114399879674392	1	NA	control
Samp750	ENSG00000149016.15	762	15	30.6186211382365	-4.61762147450596	0.00987625908043944	1	NA	control
Samp751	ENSG00000149016.15	762	14	32.0710777351716	-5.54322598516688	0.00391388033065858	1	NA	control
Samp752	ENSG00000149016.15	762	17	29.4810142375457	-3.49528837537713	0.0303399978666314	1	NA	control
Samp754	ENSG00000149016.15	762	17	37.6864995494254	-5.90951360034208	0.00271350641504377	1	NA	control
Samp755	ENSG00000149016.15	762	11	20.8681442118875	-3.35919768948596	0.034763138590769	1	NA	control
Samp756	ENSG00000149016.15	762	13	19.6662165804928	-2.26479512378349	0.103851309024677	1	NA	control
Samp757	ENSG00000149016.15	762	16	21.5753055648488	-1.84870282145905	0.15744126333813	1	NA	control
Samp758	ENSG00000149016.15	762	15	31.9608492370994	-5.03324723974587	0.00651761192214805	1	NA	control
Samp760	ENSG00000149016.15	762	18	35.0797012437657	-4.68459844907293	0.00923644276983179	1	NA	control
Samp761	ENSG00000149016.15	762	19	24.9570855671265	-1.82040798236348	0.161959660767798	1	NA	control
Samp762	ENSG00000149016.15	762	16	28.9306970463316	-3.7128594382196	0.0244076312796272	1	NA	control
Samp1	ENSG00000189077.10	762	17	13.6982768840952	-0.373482919067078	0.68833274356135	1	NA	control
Samp2	ENSG00000189077.10	762	14	17.4034230784226	-1.44682569668118	0.235316068377986	1	NA	control
Samp3	ENSG00000189077.10	762	12	12.1171062959602	-0.829376769580886	0.436321130202893	1	NA	control
Samp4	ENSG00000189077.10	762	16	25.3046682797596	-2.73905520822501	0.0646313812536621	1	NA	control
Samp5	ENSG00000189077.10	762	16	16.8171737328804	-0.922504912062925	0.397522035158598	1	NA	control
Samp6	ENSG00000189077.10	762	17	27.6539614586757	-3.01292841052757	0.0491475436358701	1	NA	control
Samp7	ENSG00000189077.10	762	14	20.3327218030594	-2.12030015383854	0.119995605963837	1	NA	control
Samp10	ENSG00000189077.10	762	14	13.2060539563855	-0.672625647339095	0.51036677384373	1	NA	control
Samp11	ENSG00000189077.10	762	13	11.7256703268433	-0.597369763453273	0.550257040561084	1	NA	control
Samp12	ENSG00000189077.10	762	16	18.9182732797708	-1.29856169656853	0.272924058477861	1	NA	control
Samp15	ENSG00000189077.10	762	13	31.0627055472074	-5.71348107511355	0.00330116093096559	1	NA	control
Samp16	ENSG00000189077.10	762	18	36.5684877562016	-5.12237129600113	0.00596186876426162	1	NA	control
Samp18	ENSG00000189077.10	762	16	20.5194148620677	-1.62084437197232	0.197731669496226	1	NA	control
Samp19	ENSG00000189077.10	762	17	27.7864990333238	-3.0471192544091	0.0474955501012417	1	NA	control
Samp20	ENSG00000189077.10	762	20	23.0511563313916	-1.25075125283401	0.286289640148255	1	NA	control
Samp21	ENSG00000189077.10	762	10	16.0854363832321	-2.33085426698615	0.0972126660366546	1	NA	control
Samp22	ENSG00000189077.10	762	20	26.956195559384	-1.99142403469273	0.136500904952189	1	NA	control
Samp23	ENSG00000189077.10	762	14	31.4952155165805	-5.35536335114394	0.00472275316794324	1	NA	control
Samp24	ENSG00000189077.10	762	15	32.9546168502034	-5.34704785889381	0.00476218892192406	1	NA	control
Samp26	ENSG00000189077.10	762	17	34.1198794898416	-4.81565208734498	0.00810193718427615	1	NA	control
Samp27	ENSG00000189077.10	762	14	18.4435896257752	-1.67494914091746	0.187317706046371	1	NA	control
Samp28	ENSG00000189077.10	762	13	10.2167536175263	-0.391383435389371	0.676120857666059	1	NA	control
Samp29	ENSG00000189077.10	762	16	35.6303626046815	-5.72744191512651	0.00325539416593897	1	NA	control
Samp30	ENSG00000189077.10	762	15	15.0608681515318	-0.805103389261142	0.447041704858419	1	NA	control
Samp31	ENSG00000189077.10	762	17	16.9655406816613	-0.783721731994982	0.456703117808468	1	NA	control
Samp33	ENSG00000189077.10	762	14	29.1094869153978	-4.59525740211221	0.0100996207826487	1	NA	control
Samp34	ENSG00000189077.10	762	15	22.9887369274608	-2.4724332564888	0.0843792925439292	1	NA	control
Samp35	ENSG00000189077.10	762	13	25.0325736266529	-3.77848544108054	0.0228572839255344	1	NA	control
Samp36	ENSG00000189077.10	762	13	29.6690528022101	-5.24860680949081	0.00525483428704133	1	NA	control
Samp38	ENSG00000189077.10	762	12	6.58224832706226	-0.123363815235975	0.88394201248191	1	NA	control
Samp39	ENSG00000189077.10	762	16	31.9060915718956	-4.57707276917128	0.0102849587233534	1	NA	control
Samp40	ENSG00000189077.10	762	14	27.0020524105285	-3.95067054432201	0.0192417949722148	1	NA	control
Samp41	ENSG00000189077.10	762	17	29.6301937255352	-3.53568916022028	0.0291386688567734	1	NA	control
Samp42	ENSG00000189077.10	762	17	16.6211194967645	-0.733328970308696	0.480307396678233	1	NA	control
Samp43	ENSG00000189077.10	762	15	18.8649051813336	-1.51448626779655	0.21992113640184	1	NA	control
Samp44	ENSG00000189077.10	762	16	16.8908645240936	-0.934727178490988	0.392692986011491	1	NA	control
Samp45	ENSG00000189077.10	762	14	26.4172604890517	-3.77673255254215	0.0228973853329269	1	NA	control
Samp46	ENSG00000189077.10	762	12	23.5479132965853	-3.75422823901521	0.0234185171346407	1	NA	control
Samp47	ENSG00000189077.10	762	16	19.4755843747106	-1.40742158832918	0.244773597299544	1	NA	control
Samp48	ENSG00000189077.10	762	16	31.6261485514787	-4.49354009711302	0.0111809918681051	1	NA	control
Samp49	ENSG00000189077.10	762	14	30.1567410143044	-4.92518031222034	0.00726141683957127	1	NA	control
Samp50	ENSG00000189077.10	762	11	8.57242209613753	-0.413557800623062	0.661293310110403	1	NA	control
Samp53	ENSG00000189077.10	762	15	26.4283171705211	-3.38864040092613	0.033754538354998	1	NA	control
Samp54	ENSG00000189077.10	762	21	33.8719063917114	-3.28609582443296	0.0373995792571798	1	NA	control
Samp56	ENSG00000189077.10	762	14	11.6172151980644	-0.4509651038409	0.637013071099606	1	NA	control
Samp57	ENSG00000189077.10	762	14	26.3491063010125	-3.75660828195804	0.0233628463339306	1	NA	control
Samp59	ENSG00000189077.10	762	14	16.8759498554147	-1.33617618067367	0.262848835851233	1	NA	control
Samp61	ENSG00000189077.10	762	13	19.9892120413016	-2.34884289489481	0.0954795782291738	1	NA	control
Samp62	ENSG00000189077.10	762	15	28.8031006384071	-4.07162645556783	0.0170496354695225	1	NA	control
Samp63	ENSG00000189077.10	762	16	26.6736621059004	-3.0954211525393	0.0452559487884291	1	NA	control
Samp64	ENSG00000189077.10	762	14	23.1108538619609	-2.83890529035636	0.05848966012559	1	NA	control
Samp65	ENSG00000189077.10	762	16	29.7744650502925	-3.95245829963939	0.0192074260816746	1	NA	control
Samp66	ENSG00000189077.10	762	15	28.5747028437605	-4.00434207641525	0.0182362833935753	1	NA	control
Samp67	ENSG00000189077.10	762	9	18.5624244175839	-3.53421924398804	0.0291815317538281	1	NA	control
Samp68	ENSG00000189077.10	762	18	33.4566082513846	-4.22074400316532	0.0146877127340046	1	NA	control
Samp69	ENSG00000189077.10	762	13	12.5050976927668	-0.720059606525087	0.486723243214099	1	NA	control
Samp70	ENSG00000189077.10	762	18	27.7124067678626	-2.70952009926705	0.0665687454404234	1	NA	control
Samp71	ENSG00000189077.10	762	18	19.9840126955727	-1.09745153652321	0.333720475359469	1	NA	control
Samp72	ENSG00000189077.10	762	17	23.1537252727103	-1.93577296477369	0.144312677085073	1	NA	control
Samp73	ENSG00000189077.10	762	15	12.7768154792074	-0.478791150712813	0.619531859969706	1	NA	control
Samp74	ENSG00000189077.10	762	14	25.6908863351944	-3.56387705123836	0.0283287793971209	1	NA	control
Samp75	ENSG00000189077.10	762	13	17.3052921649447	-1.68350927434335	0.185721084884146	1	NA	control
Samp76	ENSG00000189077.10	762	20	12.6452857240368	-0.114200125688702	0.892079410010891	1	NA	control
Samp77	ENSG00000189077.10	762	17	17.9566156767906	-0.937558221132834	0.39158282761729	1	NA	control
Samp78	ENSG00000189077.10	762	12	29.4496141305271	-5.69077685430392	0.00337696853756551	1	NA	control
Samp82	ENSG00000189077.10	762	13	14.2313061399337	-1.02789752689521	0.357758347710811	1	NA	control
Samp83	ENSG00000189077.10	762	16	21.501151051059	-1.83232366587826	0.160041252976444	1	NA	control
Samp84	ENSG00000189077.10	762	13	14.2902174051401	-1.03922808387745	0.353727624657256	1	NA	control
Samp85	ENSG00000189077.10	762	12	21.2345325457453	-3.0565491418695	0.0470497775048987	1	NA	control
Samp86	ENSG00000189077.10	762	19	17.7145701189802	-0.613276453699276	0.541573518403117	1	NA	control
Samp87	ENSG00000189077.10	762	16	18.6389185034813	-1.24538017809983	0.287831460109642	1	NA	control
Samp89	ENSG00000189077.10	762	18	27.4447539955414	-2.64474973008951	0.0710231264670582	1	NA	control
Samp90	ENSG00000189077.10	762	17	28.6300357350314	-3.26770705911793	0.0380936735528788	1	NA	control
Samp91	ENSG00000189077.10	762	15	11.3374686804658	-0.317007100164955	0.728325583875557	1	NA	control
Samp92	ENSG00000189077.10	762	16	22.3762841154589	-2.02911310673506	0.131452053405845	1	NA	control
Samp94	ENSG00000189077.10	762	16	17.8445290651752	-1.09937460715243	0.333079324002199	1	NA	control
Samp95	ENSG00000189077.10	762	10	21.0543958359464	-3.87677958049018	0.0207174367029734	1	NA	control
Samp97	ENSG00000189077.10	762	19	21.7183871813591	-1.20900191682184	0.298495053695284	1	NA	control
Samp100	ENSG00000189077.10	762	16	30.0846727168691	-4.04167187465144	0.0175680762277802	1	NA	control
Samp101	ENSG00000189077.10	762	11	18.3951442664877	-2.61930836231841	0.0728532334477965	1	NA	control
Samp102	ENSG00000189077.10	762	19	28.7352025359467	-2.65546792840065	0.0702659515370949	1	NA	control
Samp103	ENSG00000189077.10	762	20	23.9714983237926	-1.41206603572582	0.243639395112807	1	NA	control
Samp105	ENSG00000189077.10	762	18	21.0741828143615	-1.28848921479719	0.275686972422793	1	NA	control
Samp106	ENSG00000189077.10	762	13	28.813218123169	-4.96799950772115	0.00695705165118237	1	NA	control
Samp108	ENSG00000189077.10	762	16	24.462374533889	-2.52721840644249	0.0798809077608411	1	NA	control
Samp109	ENSG00000189077.10	762	13	22.0080226923508	-2.89611148517691	0.0552375951935377	1	NA	control
Samp110	ENSG00000189077.10	762	11	19.3334354969116	-2.89381487363263	0.0553646002771846	1	NA	control
Samp111	ENSG00000189077.10	762	12	16.1761422067117	-1.69662574534822	0.18330098593454	1	NA	control
Samp112	ENSG00000189077.10	762	15	21.3439887903757	-2.06993409312927	0.126194098489105	1	NA	control
Samp113	ENSG00000189077.10	762	11	12.5161181823766	-1.12047980082792	0.326123282857685	1	NA	control
Samp114	ENSG00000189077.10	762	16	35.7231272021961	-5.75696119775051	0.00316070176739179	1	NA	control
Samp115	ENSG00000189077.10	762	14	19.78242415781	-1.98666775179045	0.137151688300568	1	NA	control
Samp116	ENSG00000189077.10	762	16	26.0686416997343	-2.93614289717229	0.0530700310443694	1	NA	control
Samp117	ENSG00000189077.10	762	16	20.597677522495	-1.63732974997324	0.194498709681632	1	NA	control
Samp121	ENSG00000189077.10	762	12	18.900408294182	-2.39733106727158	0.090960396792788	1	NA	control
Samp123	ENSG00000189077.10	762	16	10.4901941597357	-0.174582548142024	0.839807526816829	1	NA	control
Samp124	ENSG00000189077.10	762	17	27.0757216976087	-2.86529018084431	0.0569665981178289	1	NA	control
Samp125	ENSG00000189077.10	762	16	30.6982637791094	-4.21986276423031	0.0147006618231148	1	NA	control
Samp126	ENSG00000189077.10	762	12	13.4200437348917	-1.0809788307421	0.339263281736363	1	NA	control
Samp127	ENSG00000189077.10	762	17	16.0573622924923	-0.654364780708337	0.519772127026656	1	NA	control
Samp128	ENSG00000189077.10	762	13	17.4008082603879	-1.70582132475865	0.181623153306877	1	NA	control
Samp129	ENSG00000189077.10	762	16	22.5109118979206	-2.06005070116012	0.1274475079945	1	NA	control
Samp131	ENSG00000189077.10	762	17	29.0077692309345	-3.36811430164822	0.0344545470067178	1	NA	control
Samp133	ENSG00000189077.10	762	15	17.4683464827509	-1.23221552882321	0.291645711889697	1	NA	control
Samp134	ENSG00000189077.10	762	16	18.8380968148563	-1.28320242496289	0.27714833105025	1	NA	control
Samp135	ENSG00000189077.10	762	18	23.3448248984727	-1.72774459616681	0.177684709156159	1	NA	control
Samp136	ENSG00000189077.10	762	14	15.8486570929948	-1.1310204413452	0.322703788061682	1	NA	control
Samp137	ENSG00000189077.10	762	16	22.5247572760812	-2.06324221411393	0.127041406006386	1	NA	control
Samp138	ENSG00000189077.10	762	17	29.0937759796249	-3.39111366395926	0.0336711576567869	1	NA	control
Samp139	ENSG00000189077.10	762	15	15.8518274420666	-0.93657729262053	0.391967130834004	1	NA	control
Samp140	ENSG00000189077.10	762	16	21.0441691677798	-1.73262868235568	0.176818997548163	1	NA	control
Samp142	ENSG00000189077.10	762	14	23.5584690774321	-2.96098647900136	0.0517678241043245	1	NA	control
Samp143	ENSG00000189077.10	762	15	30.9379064329952	-4.71560301737743	0.00895446474065155	1	NA	control
Samp144	ENSG00000189077.10	762	14	11.9643179703488	-0.495660470074372	0.609168436878296	1	NA	control
Samp145	ENSG00000189077.10	762	18	20.4612805792385	-1.17941922030763	0.307457251685776	1	NA	control
Samp146	ENSG00000189077.10	762	17	31.4057834283162	-4.02756305660375	0.0178176978107068	1	NA	control
Samp148	ENSG00000189077.10	762	13	24.3609039316736	-3.57669320576692	0.0279680300304351	1	NA	control
Samp150	ENSG00000189077.10	762	17	35.0799585030187	-5.10398561354067	0.00607249564934239	1	NA	control
Samp151	ENSG00000189077.10	762	13	17.1299817576857	-1.64283959248928	0.193429999338248	1	NA	control
Samp152	ENSG00000189077.10	762	11	7.45496383879199	-0.272945461411468	0.761134297687253	1	NA	control
Samp153	ENSG00000189077.10	762	10	12.3923249028555	-1.34839301842548	0.259657189877196	1	NA	control
Samp156	ENSG00000189077.10	762	21	29.0317032683065	-2.1782242064176	0.113242447405659	1	NA	control
Samp159	ENSG00000189077.10	762	14	32.6246999080315	-5.72534145758958	0.00326223916945348	1	NA	control
Samp160	ENSG00000189077.10	762	14	27.1779889115704	-4.00343566861859	0.0182528203965274	1	NA	control
Samp161	ENSG00000189077.10	762	14	13.5050017703676	-0.719079187449893	0.487200669966991	1	NA	control
Samp162	ENSG00000189077.10	762	16	28.0388507619409	-3.46466605475555	0.0312834506417419	1	NA	control
Samp163	ENSG00000189077.10	762	16	23.4898116667621	-2.29011433211477	0.101254884506988	1	NA	control
Samp164	ENSG00000189077.10	762	19	34.525568271669	-4.14014959769638	0.0159204696607704	1	NA	control
Samp165	ENSG00000189077.10	762	14	27.5696335769648	-4.12160012292929	0.0162185420070022	1	NA	control
Samp166	ENSG00000189077.10	762	19	32.176650000126	-3.51148609764185	0.0298525176999969	1	NA	control
Samp167	ENSG00000189077.10	762	14	13.3452090193923	-0.69406814012354	0.499539732194753	1	NA	control
Samp168	ENSG00000189077.10	762	14	19.5714231424996	-1.93625735090353	0.144242790953236	1	NA	control
Samp169	ENSG00000189077.10	762	12	29.1024972237366	-5.57164361703001	0.00380422260620429	1	NA	control
Samp170	ENSG00000189077.10	762	15	26.1515431502049	-3.31154853275915	0.0364596710219006	1	NA	control
Samp172	ENSG00000189077.10	762	18	32.7050259569891	-4.01099603075227	0.0181153428093811	1	NA	control
Samp174	ENSG00000189077.10	762	16	30.8902512652639	-4.2760788082038	0.0138970483793475	1	NA	control
Samp175	ENSG00000189077.10	762	15	20.4909316317488	-1.87146752670309	0.153897647107712	1	NA	control
Samp176	ENSG00000189077.10	762	13	15.3887688928624	-1.25978427394389	0.28371522466499	1	NA	control
Samp177	ENSG00000189077.10	762	15	19.7496887348691	-1.70514156626935	0.181746655158151	1	NA	control
Samp178	ENSG00000189077.10	762	19	39.7613381055294	-5.65024869269568	0.00351664210295005	1	NA	control
Samp179	ENSG00000189077.10	762	13	14.0313858861912	-0.989836791899362	0.37163734029712	1	NA	control
Samp180	ENSG00000189077.10	762	16	33.6259463476754	-5.09958188124721	0.00609929626258664	1	NA	control
Samp181	ENSG00000189077.10	762	11	8.51225302293426	-0.405244047077087	0.666814056977912	1	NA	control
Samp182	ENSG00000189077.10	762	14	18.2936168550211	-1.64127255176833	0.193733349642927	1	NA	control
Samp183	ENSG00000189077.10	762	17	32.6366127293026	-4.37980686270486	0.0125277779685847	1	NA	control
Samp184	ENSG00000189077.10	762	12	13.579508216118	-1.11363968997564	0.328361648872559	1	NA	control
Samp185	ENSG00000189077.10	762	17	30.9021230935919	-3.88602694985262	0.0205267380031414	1	NA	control
Samp186	ENSG00000189077.10	762	12	13.1226146940546	-1.02111832725229	0.360191902430495	1	NA	control
Samp187	ENSG00000189077.10	762	14	12.4828270115995	-0.566360106834765	0.567587641701118	1	NA	control
Samp188	ENSG00000189077.10	762	15	11.1109285050335	-0.29478468378252	0.744691914450998	1	NA	control
Samp189	ENSG00000189077.10	762	15	12.2145810329316	-0.411403234380402	0.662719646369068	1	NA	control
Samp190	ENSG00000189077.10	762	14	19.7638327032175	-1.98220735998219	0.137764804921229	1	NA	control
Samp191	ENSG00000189077.10	762	11	11.1327146300373	-0.838837171421969	0.4322128207494	1	NA	control
Samp192	ENSG00000189077.10	762	14	29.4334513962706	-4.69666844548565	0.00912562904468591	1	NA	control
Samp193	ENSG00000189077.10	762	18	38.7837617333398	-5.79380943469225	0.00304635515328554	1	NA	control
Samp195	ENSG00000189077.10	762	16	30.5281128599096	-4.17022314571057	0.0154488124030306	1	NA	control
Samp196	ENSG00000189077.10	762	16	18.611210314294	-1.24015660506305	0.289338902453764	1	NA	control
Samp197	ENSG00000189077.10	762	19	16.9458595763666	-0.521657697273411	0.593535829287073	1	NA	control
Samp198	ENSG00000189077.10	762	17	35.8575681941732	-5.3409188337448	0.00479146612630219	1	NA	control
Samp203	ENSG00000189077.10	762	16	14.2362011174294	-0.54279401528539	0.581122317350718	1	NA	control
Samp204	ENSG00000189077.10	762	14	32.6163835281144	-5.72259504334223	0.00327121094405216	1	NA	control
Samp206	ENSG00000189077.10	762	13	7.87938704885292	-0.160910590467242	0.851368188136213	1	NA	control
Samp207	ENSG00000189077.10	762	16	36.1301459488905	-5.8869449534344	0.00277544286525433	1	NA	control
Samp208	ENSG00000189077.10	762	17	21.4373780888492	-1.57342017584002	0.207334846679587	1	NA	control
Samp210	ENSG00000189077.10	762	13	25.6649880232168	-3.97129173896205	0.0188490693254521	1	NA	control
Samp211	ENSG00000189077.10	762	14	22.2049920650193	-2.59696547416928	0.074499305620573	1	NA	control
Samp214	ENSG00000189077.10	762	16	12.9359418639283	-0.389440747646621	0.677435626047575	1	NA	control
Samp215	ENSG00000189077.10	762	16	32.3127745370896	-4.69919744231773	0.0091025795161186	1	NA	control
Samp216	ENSG00000189077.10	762	15	15.3124919960694	-0.845946730441454	0.429150875628449	1	NA	control
Samp217	ENSG00000189077.10	762	12	10.0419513213174	-0.49056531577529	0.612280164693142	1	NA	control
Samp218	ENSG00000189077.10	762	18	21.234913975459	-1.31778575378153	0.26772746064867	1	NA	control
Samp219	ENSG00000189077.10	762	15	12.8186545909633	-0.484017115443396	0.616302653528838	1	NA	control
Samp220	ENSG00000189077.10	762	17	16.3436555072683	-0.693913961474801	0.499616756493253	1	NA	control
Samp221	ENSG00000189077.10	762	16	7.01996566469491	-0.0275003681614671	0.972874324378549	1	NA	control
Samp222	ENSG00000189077.10	762	19	31.7678918798889	-3.40558205144464	0.0331874976282666	1	NA	control
Samp223	ENSG00000189077.10	762	15	21.7544555943168	-2.16800294564201	0.11440586365299	1	NA	control
Samp224	ENSG00000189077.10	762	13	14.9406129134638	-1.16772171933541	0.311074850368306	1	NA	control
Samp225	ENSG00000189077.10	762	13	29.716900600485	-5.26440714920312	0.00517245861572476	1	NA	control
Samp226	ENSG00000189077.10	762	12	20.069636431992	-2.72143808517692	0.0657800890033144	1	NA	control
Samp227	ENSG00000189077.10	762	16	25.2838092072197	-2.73373898039586	0.0649758913369793	1	NA	control
Samp228	ENSG00000189077.10	762	16	11.6392422895337	-0.26342112866797	0.768418226218305	1	NA	control
Samp229	ENSG00000189077.10	762	16	11.6157412484041	-0.261389231323288	0.769981160495038	1	NA	control
Samp230	ENSG00000189077.10	762	18	17.9378885746508	-0.777069431048971	0.459751372102354	1	NA	control
Samp231	ENSG00000189077.10	762	17	29.496115380807	-3.49937132045713	0.0302163738683514	1	NA	control
Samp232	ENSG00000189077.10	762	16	28.480935155779	-3.58702895872739	0.0276804481291336	1	NA	control
Samp233	ENSG00000189077.10	762	13	29.4238136582318	-5.1678080483975	0.00569704278512273	1	NA	control
Samp234	ENSG00000189077.10	762	16	34.1758051187998	-5.26987095449064	0.0051442743757062	1	NA	control
Samp235	ENSG00000189077.10	762	13	19.7407662899569	-2.28410314244583	0.101865379886101	1	NA	control
Samp236	ENSG00000189077.10	762	15	25.6446053731445	-3.17179281088031	0.0419283608591599	1	NA	control
Samp237	ENSG00000189077.10	762	14	11.171224290449	-0.39670022723808	0.672535603272687	1	NA	control
Samp238	ENSG00000189077.10	762	16	25.7822631739063	-2.8617265942753	0.0571699656654782	1	NA	control
Samp239	ENSG00000189077.10	762	13	14.2453513830491	-1.03059415604589	0.356794905728171	1	NA	control
Samp240	ENSG00000189077.10	762	13	12.6400674855864	-0.742374748829641	0.475982234069983	1	NA	control
Samp241	ENSG00000189077.10	762	12	22.0855571811534	-3.30847138842784	0.0365720354840778	1	NA	control
Samp244	ENSG00000189077.10	762	12	23.1141599819235	-3.62038948724124	0.0267722470130645	1	NA	control
Samp246	ENSG00000189077.10	762	13	29.6032344378007	-5.22689133205963	0.00537019352970454	1	NA	control
Samp247	ENSG00000189077.10	762	14	12.5961803236332	-0.582433185078705	0.558537686279082	1	NA	control
Samp248	ENSG00000189077.10	762	17	30.7127819951164	-3.8332235353663	0.0216397465892405	1	NA	control
Samp249	ENSG00000189077.10	762	10	16.2961331817784	-2.39181795040458	0.0914632569803862	1	NA	control
Samp250	ENSG00000189077.10	762	12	17.5454665814459	-2.03864673867387	0.130204792819713	1	NA	control
Samp251	ENSG00000189077.10	762	12	13.9903421687727	-1.19956442024857	0.301325434589055	1	NA	control
Samp252	ENSG00000189077.10	762	14	18.7198832052152	-1.73766258852339	0.175931143866763	1	NA	control
Samp254	ENSG00000189077.10	762	13	9.12923503616859	-0.270347296750683	0.763114421151125	1	NA	control
Samp255	ENSG00000189077.10	762	13	16.6964306678086	-1.54385759334118	0.213555699373939	1	NA	control
Samp256	ENSG00000189077.10	762	15	13.0761701277358	-0.51681931990924	0.596414538132323	1	NA	control
Samp257	ENSG00000189077.10	762	16	18.8251791061312	-1.28073499263807	0.277833020165703	1	NA	control
Samp258	ENSG00000189077.10	762	17	22.3209697019217	-1.75626693109543	0.1726883194392	1	NA	control
Samp259	ENSG00000189077.10	762	15	14.0538061740397	-0.651137448046124	0.521452314392542	1	NA	control
Samp260	ENSG00000189077.10	762	15	23.2217901807876	-2.53145705386078	0.079543037320078	1	NA	control
Samp261	ENSG00000189077.10	762	14	26.9260172242658	-3.92792849822966	0.0196844066313264	1	NA	control
Samp263	ENSG00000189077.10	762	12	14.8098888845418	-1.37833355845166	0.251998143527641	1	NA	control
Samp264	ENSG00000189077.10	762	16	22.587996512423	-2.07784277145139	0.125200006117866	1	NA	control
Samp265	ENSG00000189077.10	762	17	19.5015268164966	-1.20225627902185	0.300515399813085	1	NA	control
Samp266	ENSG00000189077.10	762	18	24.4736567377396	-1.96529724726501	0.140114231853033	1	NA	control
Samp267	ENSG00000189077.10	762	11	12.3161271785225	-1.07776279767751	0.340356120028143	1	NA	control
Samp268	ENSG00000189077.10	762	14	28.1467177277593	-4.29745007880371	0.0136032019179983	1	NA	control
Samp269	ENSG00000189077.10	762	15	11.6065009908886	-0.34455389098211	0.708536367437235	1	NA	control
Samp271	ENSG00000189077.10	762	18	22.4189345030753	-1.54217370464671	0.213915606338346	1	NA	control
Samp272	ENSG00000189077.10	762	15	20.7887594154709	-1.93992042953545	0.143715384822684	1	NA	control
Samp274	ENSG00000189077.10	762	13	11.4070968374011	-0.55033910494283	0.576754197016626	1	NA	control
Samp275	ENSG00000189077.10	762	11	17.0643287670811	-2.2444378673582	0.105987102440977	1	NA	control
Samp276	ENSG00000189077.10	762	13	17.7021638816395	-1.77691611399655	0.169159010819713	1	NA	control
Samp277	ENSG00000189077.10	762	12	11.2373012073211	-0.675898956509864	0.508698916797529	1	NA	control
Samp278	ENSG00000189077.10	762	21	21.2538422615943	-0.812970686593669	0.443538493318729	1	NA	control
Samp279	ENSG00000189077.10	762	14	28.6383571974507	-4.44884803160132	0.0116920280623749	1	NA	control
Samp280	ENSG00000189077.10	762	17	14.7571794034785	-0.489444537844176	0.61296677948887	1	NA	control
Samp282	ENSG00000189077.10	762	13	17.9717813586682	-1.84140874455338	0.158593850440387	1	NA	control
Samp283	ENSG00000189077.10	762	16	34.9576953173118	-5.51458322129124	0.00402760560896684	1	NA	control
Samp285	ENSG00000189077.10	762	15	24.0472798184838	-2.74427447821455	0.0642949314001767	1	NA	control
Samp289	ENSG00000189077.10	762	14	28.0084898458379	-4.25514380963822	0.0141910497890905	1	NA	control
Samp290	ENSG00000189077.10	762	10	9.85543190176423	-0.791273696897197	0.453267102555612	1	NA	control
Samp291	ENSG00000189077.10	762	14	18.4552938440629	-1.67758819378985	0.186824016439198	1	NA	control
Samp292	ENSG00000189077.10	762	18	30.9695833963119	-3.53972869871879	0.0290211995028571	1	NA	control
Samp293	ENSG00000189077.10	762	17	18.1808136845276	-0.97412989866768	0.377520691955655	1	NA	control
Samp294	ENSG00000189077.10	762	13	25.9112430640603	-4.04708053634501	0.0174733129491289	1	NA	control
Samp297	ENSG00000189077.10	762	12	26.1372985970451	-4.57913331565865	0.0102637879069996	1	NA	control
Samp298	ENSG00000189077.10	762	15	23.2185341154464	-2.53062914344757	0.0796089190973151	1	NA	control
